,path,name,emotion,session
264,/home/rl3155/MESD_All/Fear_C_A_derecha.wav,Fear_C_A_derecha.wav,fear,2
265,/home/rl3155/MESD_All/Anger_C_B_danino.wav,Anger_C_B_danino.wav,angry,2
266,/home/rl3155/MESD_All/Sadness_C_B_condena.wav,Sadness_C_B_condena.wav,sad,2
267,/home/rl3155/MESD_All/Sadness_C_B_furia.wav,Sadness_C_B_furia.wav,sad,2
268,/home/rl3155/MESD_All/Sadness_F_B_explosion.wav,Sadness_F_B_explosion.wav,sad,2
269,/home/rl3155/MESD_All/Disgust_M_A_izquierda.wav,Disgust_M_A_izquierda.wav,disgust,2
270,/home/rl3155/MESD_All/Disgust_M_B_nausea.wav,Disgust_M_B_nausea.wav,disgust,2
271,/home/rl3155/MESD_All/Fear_F_B_delincuencia.wav,Fear_F_B_delincuencia.wav,fear,2
272,/home/rl3155/MESD_All/Neutral_F_A_si.wav,Neutral_F_A_si.wav,neutral,2
273,/home/rl3155/MESD_All/Disgust_M_B_amenazado.wav,Disgust_M_B_amenazado.wav,disgust,2
274,/home/rl3155/MESD_All/Sadness_C_A_lento.wav,Sadness_C_A_lento.wav,sad,2
275,/home/rl3155/MESD_All/Anger_F_B_atasco.wav,Anger_F_B_atasco.wav,angry,2
276,/home/rl3155/MESD_All/Anger_F_A_detras.wav,Anger_F_A_detras.wav,angry,2
277,/home/rl3155/MESD_All/Disgust_M_A_hoy.wav,Disgust_M_A_hoy.wav,disgust,2
278,/home/rl3155/MESD_All/Neutral_C_A_antes.wav,Neutral_C_A_antes.wav,neutral,2
279,/home/rl3155/MESD_All/Happiness_C_A_antes.wav,Happiness_C_A_antes.wav,happy,2
280,/home/rl3155/MESD_All/Fear_M_B_furia.wav,Fear_M_B_furia.wav,fear,2
281,/home/rl3155/MESD_All/Neutral_C_A_pronto.wav,Neutral_C_A_pronto.wav,neutral,2
282,/home/rl3155/MESD_All/Neutral_F_B_presumido.wav,Neutral_F_B_presumido.wav,neutral,2
283,/home/rl3155/MESD_All/Anger_F_A_izquierda.wav,Anger_F_A_izquierda.wav,angry,2
284,/home/rl3155/MESD_All/Disgust_F_B_abandono.wav,Disgust_F_B_abandono.wav,disgust,2
285,/home/rl3155/MESD_All/Fear_F_B_abuso.wav,Fear_F_B_abuso.wav,fear,2
286,/home/rl3155/MESD_All/Fear_M_A_detras.wav,Fear_M_A_detras.wav,fear,2
287,/home/rl3155/MESD_All/Happiness_M_A_izquierda.wav,Happiness_M_A_izquierda.wav,happy,2
288,/home/rl3155/MESD_All/Disgust_C_A_detras.wav,Disgust_C_A_detras.wav,disgust,2
289,/home/rl3155/MESD_All/Disgust_C_B_robo.wav,Disgust_C_B_robo.wav,disgust,2
290,/home/rl3155/MESD_All/Disgust_M_A_adios.wav,Disgust_M_A_adios.wav,disgust,2
291,/home/rl3155/MESD_All/Disgust_C_A_abajo.wav,Disgust_C_A_abajo.wav,disgust,2
292,/home/rl3155/MESD_All/Neutral_M_A_hola.wav,Neutral_M_A_hola.wav,neutral,2
293,/home/rl3155/MESD_All/Neutral_M_B_escurridizo.wav,Neutral_M_B_escurridizo.wav,neutral,2
294,/home/rl3155/MESD_All/Disgust_F_A_no.wav,Disgust_F_A_no.wav,disgust,2
295,/home/rl3155/MESD_All/Happiness_M_B_calmado.wav,Happiness_M_B_calmado.wav,happy,2
296,/home/rl3155/MESD_All/Sadness_F_B_abuso.wav,Sadness_F_B_abuso.wav,sad,2
297,/home/rl3155/MESD_All/Neutral_F_A_no.wav,Neutral_F_A_no.wav,neutral,2
298,/home/rl3155/MESD_All/Neutral_F_B_contrario.wav,Neutral_F_B_contrario.wav,neutral,2
299,/home/rl3155/MESD_All/Anger_F_B_odioso.wav,Anger_F_B_odioso.wav,angry,2
300,/home/rl3155/MESD_All/Sadness_M_B_conflicto.wav,Sadness_M_B_conflicto.wav,sad,2
301,/home/rl3155/MESD_All/Sadness_M_A_arriba.wav,Sadness_M_A_arriba.wav,sad,2
302,/home/rl3155/MESD_All/Fear_M_B_delincuencia.wav,Fear_M_B_delincuencia.wav,fear,2
303,/home/rl3155/MESD_All/Sadness_C_A_gracias.wav,Sadness_C_A_gracias.wav,sad,2
304,/home/rl3155/MESD_All/Fear_C_A_no.wav,Fear_C_A_no.wav,fear,2
305,/home/rl3155/MESD_All/Anger_M_B_delincuencia.wav,Anger_M_B_delincuencia.wav,angry,2
306,/home/rl3155/MESD_All/Happiness_C_B_oasis.wav,Happiness_C_B_oasis.wav,happy,2
307,/home/rl3155/MESD_All/Happiness_C_A_arriba.wav,Happiness_C_A_arriba.wav,happy,2
308,/home/rl3155/MESD_All/Anger_F_A_abajo.wav,Anger_F_A_abajo.wav,angry,2
309,/home/rl3155/MESD_All/Happiness_F_A_pronto.wav,Happiness_F_A_pronto.wav,happy,2
310,/home/rl3155/MESD_All/Happiness_C_A_nunca.wav,Happiness_C_A_nunca.wav,happy,2
311,/home/rl3155/MESD_All/Happiness_M_A_adios.wav,Happiness_M_A_adios.wav,happy,2
312,/home/rl3155/MESD_All/Anger_M_A_lento.wav,Anger_M_A_lento.wav,angry,2
313,/home/rl3155/MESD_All/Fear_C_A_izquierda.wav,Fear_C_A_izquierda.wav,fear,2
314,/home/rl3155/MESD_All/Happiness_C_B_relax.wav,Happiness_C_B_relax.wav,happy,2
315,/home/rl3155/MESD_All/Fear_C_B_abandono.wav,Fear_C_B_abandono.wav,fear,2
316,/home/rl3155/MESD_All/Neutral_F_A_arriba.wav,Neutral_F_A_arriba.wav,neutral,2
317,/home/rl3155/MESD_All/Fear_C_B_alterado.wav,Fear_C_B_alterado.wav,fear,2
318,/home/rl3155/MESD_All/Sadness_C_B_traicion.wav,Sadness_C_B_traicion.wav,sad,2
319,/home/rl3155/MESD_All/Neutral_C_B_escurridizo.wav,Neutral_C_B_escurridizo.wav,neutral,2
320,/home/rl3155/MESD_All/Neutral_M_B_ferrocarril.wav,Neutral_M_B_ferrocarril.wav,neutral,2
321,/home/rl3155/MESD_All/Happiness_F_A_gracias.wav,Happiness_F_A_gracias.wav,happy,2
322,/home/rl3155/MESD_All/Neutral_F_A_dentro.wav,Neutral_F_A_dentro.wav,neutral,2
323,/home/rl3155/MESD_All/Sadness_C_A_por_favor.wav,Sadness_C_A_por_favor.wav,sad,2
324,/home/rl3155/MESD_All/Anger_C_B_dificultad.wav,Anger_C_B_dificultad.wav,angry,2
325,/home/rl3155/MESD_All/Neutral_F_B_giro.wav,Neutral_F_B_giro.wav,neutral,2
326,/home/rl3155/MESD_All/Neutral_F_B_acuarela.wav,Neutral_F_B_acuarela.wav,neutral,2
327,/home/rl3155/MESD_All/Disgust_F_B_horroroso.wav,Disgust_F_B_horroroso.wav,disgust,2
328,/home/rl3155/MESD_All/Sadness_M_B_tristeza.wav,Sadness_M_B_tristeza.wav,sad,2
329,/home/rl3155/MESD_All/Sadness_F_B_huracan.wav,Sadness_F_B_huracan.wav,sad,2
330,/home/rl3155/MESD_All/Neutral_C_B_elevado.wav,Neutral_C_B_elevado.wav,neutral,2
331,/home/rl3155/MESD_All/Neutral_C_B_mimado.wav,Neutral_C_B_mimado.wav,neutral,2
332,/home/rl3155/MESD_All/Anger_C_B_condena.wav,Anger_C_B_condena.wav,angry,2
333,/home/rl3155/MESD_All/Sadness_F_B_insultado.wav,Sadness_F_B_insultado.wav,sad,2
334,/home/rl3155/MESD_All/Sadness_C_B_danino.wav,Sadness_C_B_danino.wav,sad,2
335,/home/rl3155/MESD_All/Fear_M_B_encadenado.wav,Fear_M_B_encadenado.wav,fear,2
336,/home/rl3155/MESD_All/Sadness_F_B_abandono.wav,Sadness_F_B_abandono.wav,sad,2
337,/home/rl3155/MESD_All/Happiness_C_B_clavel.wav,Happiness_C_B_clavel.wav,happy,2
338,/home/rl3155/MESD_All/Sadness_C_B_disputa.wav,Sadness_C_B_disputa.wav,sad,2
339,/home/rl3155/MESD_All/Disgust_F_B_torturado.wav,Disgust_F_B_torturado.wav,disgust,2
340,/home/rl3155/MESD_All/Anger_C_B_robo.wav,Anger_C_B_robo.wav,angry,2
341,/home/rl3155/MESD_All/Disgust_M_B_odioso.wav,Disgust_M_B_odioso.wav,disgust,2
342,/home/rl3155/MESD_All/Disgust_M_A_lento.wav,Disgust_M_A_lento.wav,disgust,2
343,/home/rl3155/MESD_All/Anger_F_A_gracias.wav,Anger_F_A_gracias.wav,angry,2
344,/home/rl3155/MESD_All/Fear_F_A_derecha.wav,Fear_F_A_derecha.wav,fear,3
345,/home/rl3155/MESD_All/Disgust_F_B_nausea.wav,Disgust_F_B_nausea.wav,disgust,3
346,/home/rl3155/MESD_All/Disgust_M_A_antes.wav,Disgust_M_A_antes.wav,disgust,3
347,/home/rl3155/MESD_All/Neutral_C_B_rizado.wav,Neutral_C_B_rizado.wav,neutral,3
348,/home/rl3155/MESD_All/Fear_M_A_izquierda.wav,Fear_M_A_izquierda.wav,fear,3
349,/home/rl3155/MESD_All/Sadness_C_A_no.wav,Sadness_C_A_no.wav,sad,3
350,/home/rl3155/MESD_All/Anger_M_B_disputa.wav,Anger_M_B_disputa.wav,angry,3
351,/home/rl3155/MESD_All/Disgust_M_B_arana.wav,Disgust_M_B_arana.wav,disgust,3
352,/home/rl3155/MESD_All/Fear_M_A_antes.wav,Fear_M_A_antes.wav,fear,3
353,/home/rl3155/MESD_All/Disgust_C_B_estafa.wav,Disgust_C_B_estafa.wav,disgust,3
354,/home/rl3155/MESD_All/Anger_C_B_ataque.wav,Anger_C_B_ataque.wav,angry,3
355,/home/rl3155/MESD_All/Sadness_F_A_pronto.wav,Sadness_F_A_pronto.wav,sad,3
356,/home/rl3155/MESD_All/Neutral_F_A_por_favor.wav,Neutral_F_A_por_favor.wav,neutral,3
357,/home/rl3155/MESD_All/Fear_F_A_no.wav,Fear_F_A_no.wav,fear,3
358,/home/rl3155/MESD_All/Happiness_M_A_tarde.wav,Happiness_M_A_tarde.wav,happy,3
359,/home/rl3155/MESD_All/Happiness_M_B_aventurero.wav,Happiness_M_B_aventurero.wav,happy,3
360,/home/rl3155/MESD_All/Disgust_F_A_de_nada.wav,Disgust_F_A_de_nada.wav,disgust,3
361,/home/rl3155/MESD_All/Neutral_M_B_azulejo.wav,Neutral_M_B_azulejo.wav,neutral,3
362,/home/rl3155/MESD_All/Anger_F_A_hoy.wav,Anger_F_A_hoy.wav,angry,3
363,/home/rl3155/MESD_All/Disgust_C_B_nausea.wav,Disgust_C_B_nausea.wav,disgust,3
364,/home/rl3155/MESD_All/Happiness_C_B_cita.wav,Happiness_C_B_cita.wav,happy,3
365,/home/rl3155/MESD_All/Neutral_C_A_derecha.wav,Neutral_C_A_derecha.wav,neutral,3
366,/home/rl3155/MESD_All/Anger_M_B_ira.wav,Anger_M_B_ira.wav,angry,3
367,/home/rl3155/MESD_All/Sadness_F_B_fracasado.wav,Sadness_F_B_fracasado.wav,sad,3
368,/home/rl3155/MESD_All/Happiness_M_B_pelirrojo.wav,Happiness_M_B_pelirrojo.wav,happy,3
369,/home/rl3155/MESD_All/Fear_C_B_abuso.wav,Fear_C_B_abuso.wav,fear,3
370,/home/rl3155/MESD_All/Disgust_M_A_rapido.wav,Disgust_M_A_rapido.wav,disgust,3
371,/home/rl3155/MESD_All/Fear_M_B_cucaracha.wav,Fear_M_B_cucaracha.wav,fear,3
372,/home/rl3155/MESD_All/Anger_C_B_disputa.wav,Anger_C_B_disputa.wav,angry,3
373,/home/rl3155/MESD_All/Neutral_F_B_conciente.wav,Neutral_F_B_conciente.wav,neutral,3
374,/home/rl3155/MESD_All/Happiness_M_A_antes.wav,Happiness_M_A_antes.wav,happy,3
375,/home/rl3155/MESD_All/Happiness_F_B_aficion.wav,Happiness_F_B_aficion.wav,happy,3
376,/home/rl3155/MESD_All/Sadness_F_B_odioso.wav,Sadness_F_B_odioso.wav,sad,3
377,/home/rl3155/MESD_All/Happiness_F_B_masaje.wav,Happiness_F_B_masaje.wav,happy,3
378,/home/rl3155/MESD_All/Neutral_F_B_extenso.wav,Neutral_F_B_extenso.wav,neutral,3
379,/home/rl3155/MESD_All/Neutral_M_A_gracias.wav,Neutral_M_A_gracias.wav,neutral,3
380,/home/rl3155/MESD_All/Disgust_F_A_pronto.wav,Disgust_F_A_pronto.wav,disgust,3
381,/home/rl3155/MESD_All/Happiness_C_B_danza.wav,Happiness_C_B_danza.wav,happy,3
382,/home/rl3155/MESD_All/Sadness_C_A_derecha.wav,Sadness_C_A_derecha.wav,sad,3
383,/home/rl3155/MESD_All/Disgust_C_B_monstruoso.wav,Disgust_C_B_monstruoso.wav,disgust,3
384,/home/rl3155/MESD_All/Disgust_F_A_delante.wav,Disgust_F_A_delante.wav,disgust,3
385,/home/rl3155/MESD_All/Sadness_C_A_dentro.wav,Sadness_C_A_dentro.wav,sad,3
386,/home/rl3155/MESD_All/Fear_F_A_delante.wav,Fear_F_A_delante.wav,fear,3
387,/home/rl3155/MESD_All/Fear_F_A_rapido.wav,Fear_F_A_rapido.wav,fear,3
388,/home/rl3155/MESD_All/Happiness_C_A_no.wav,Happiness_C_A_no.wav,happy,3
389,/home/rl3155/MESD_All/Sadness_M_B_locura.wav,Sadness_M_B_locura.wav,sad,3
390,/home/rl3155/MESD_All/Neutral_F_B_religioso.wav,Neutral_F_B_religioso.wav,neutral,3
391,/home/rl3155/MESD_All/Anger_M_B_amenazado.wav,Anger_M_B_amenazado.wav,angry,3
392,/home/rl3155/MESD_All/Happiness_M_B_siesta.wav,Happiness_M_B_siesta.wav,happy,3
393,/home/rl3155/MESD_All/Disgust_M_B_caprichoso.wav,Disgust_M_B_caprichoso.wav,disgust,3
394,/home/rl3155/MESD_All/Fear_M_B_inconciente.wav,Fear_M_B_inconciente.wav,fear,3
395,/home/rl3155/MESD_All/Sadness_M_A_izquierda.wav,Sadness_M_A_izquierda.wav,sad,3
396,/home/rl3155/MESD_All/Anger_M_B_encadenado.wav,Anger_M_B_encadenado.wav,angry,3
397,/home/rl3155/MESD_All/Sadness_C_A_nunca.wav,Sadness_C_A_nunca.wav,sad,3
398,/home/rl3155/MESD_All/Anger_F_B_estricto.wav,Anger_F_B_estricto.wav,angry,3
399,/home/rl3155/MESD_All/Fear_C_A_por_favor.wav,Fear_C_A_por_favor.wav,fear,3
400,/home/rl3155/MESD_All/Disgust_F_B_jeringuilla.wav,Disgust_F_B_jeringuilla.wav,disgust,3
401,/home/rl3155/MESD_All/Anger_M_B_impaciencia.wav,Anger_M_B_impaciencia.wav,angry,3
402,/home/rl3155/MESD_All/Sadness_F_A_gracias.wav,Sadness_F_A_gracias.wav,sad,3
403,/home/rl3155/MESD_All/Neutral_M_A_por_favor.wav,Neutral_M_A_por_favor.wav,neutral,3
404,/home/rl3155/MESD_All/Disgust_M_B_sangre.wav,Disgust_M_B_sangre.wav,disgust,3
405,/home/rl3155/MESD_All/Fear_F_B_horroroso.wav,Fear_F_B_horroroso.wav,fear,3
406,/home/rl3155/MESD_All/Happiness_C_B_acogedora.wav,Happiness_C_B_acogedora.wav,happy,3
407,/home/rl3155/MESD_All/Sadness_M_A_nunca.wav,Sadness_M_A_nunca.wav,sad,3
408,/home/rl3155/MESD_All/Fear_C_A_antes.wav,Fear_C_A_antes.wav,fear,3
409,/home/rl3155/MESD_All/Happiness_C_B_rosa.wav,Happiness_C_B_rosa.wav,happy,3
410,/home/rl3155/MESD_All/Happiness_M_A_basta_ya.wav,Happiness_M_A_basta_ya.wav,happy,3
411,/home/rl3155/MESD_All/Disgust_M_B_furia.wav,Disgust_M_B_furia.wav,disgust,3
412,/home/rl3155/MESD_All/Disgust_C_A_pronto.wav,Disgust_C_A_pronto.wav,disgust,3
413,/home/rl3155/MESD_All/Neutral_F_B_fecha.wav,Neutral_F_B_fecha.wav,neutral,3
414,/home/rl3155/MESD_All/Happiness_F_A_detras.wav,Happiness_F_A_detras.wav,happy,3
415,/home/rl3155/MESD_All/Anger_M_A_derecha.wav,Anger_M_A_derecha.wav,angry,3
416,/home/rl3155/MESD_All/Neutral_C_A_hola.wav,Neutral_C_A_hola.wav,neutral,3
417,/home/rl3155/MESD_All/Sadness_C_B_abuso.wav,Sadness_C_B_abuso.wav,sad,3
418,/home/rl3155/MESD_All/Sadness_C_A_detras.wav,Sadness_C_A_detras.wav,sad,3
419,/home/rl3155/MESD_All/Anger_M_B_abandono.wav,Anger_M_B_abandono.wav,angry,3
420,/home/rl3155/MESD_All/Neutral_C_B_estrecho.wav,Neutral_C_B_estrecho.wav,neutral,3
421,/home/rl3155/MESD_All/Anger_M_A_no.wav,Anger_M_A_no.wav,angry,3
422,/home/rl3155/MESD_All/Anger_F_A_pronto.wav,Anger_F_A_pronto.wav,angry,3
423,/home/rl3155/MESD_All/Neutral_M_A_nunca.wav,Neutral_M_A_nunca.wav,neutral,3
424,/home/rl3155/MESD_All/Fear_F_B_relajacion.wav,Fear_F_B_relajacion.wav,fear,3
425,/home/rl3155/MESD_All/Sadness_C_A_pronto.wav,Sadness_C_A_pronto.wav,sad,3
426,/home/rl3155/MESD_All/Neutral_F_A_basta_ya.wav,Neutral_F_A_basta_ya.wav,neutral,3
427,/home/rl3155/MESD_All/Disgust_C_A_por_favor.wav,Disgust_C_A_por_favor.wav,disgust,3
428,/home/rl3155/MESD_All/Disgust_C_B_punalada.wav,Disgust_C_B_punalada.wav,disgust,3
429,/home/rl3155/MESD_All/Disgust_M_B_celda.wav,Disgust_M_B_celda.wav,disgust,3
430,/home/rl3155/MESD_All/Anger_M_A_izquierda.wav,Anger_M_A_izquierda.wav,angry,3
431,/home/rl3155/MESD_All/Neutral_M_B_boton.wav,Neutral_M_B_boton.wav,neutral,3
432,/home/rl3155/MESD_All/Disgust_F_A_hoy.wav,Disgust_F_A_hoy.wav,disgust,3
433,/home/rl3155/MESD_All/Anger_M_B_aguijon.wav,Anger_M_B_aguijon.wav,angry,3
434,/home/rl3155/MESD_All/Anger_M_A_si.wav,Anger_M_A_si.wav,angry,3
435,/home/rl3155/MESD_All/Happiness_F_B_ternura.wav,Happiness_F_B_ternura.wav,happy,3
436,/home/rl3155/MESD_All/Happiness_C_A_rapido.wav,Happiness_C_A_rapido.wav,happy,3
437,/home/rl3155/MESD_All/Neutral_M_A_izquierda.wav,Neutral_M_A_izquierda.wav,neutral,3
438,/home/rl3155/MESD_All/Anger_F_A_delante.wav,Anger_F_A_delante.wav,angry,3
439,/home/rl3155/MESD_All/Anger_M_B_amenazador.wav,Anger_M_B_amenazador.wav,angry,3
440,/home/rl3155/MESD_All/Sadness_M_B_hambre.wav,Sadness_M_B_hambre.wav,sad,3
441,/home/rl3155/MESD_All/Anger_F_A_fuera.wav,Anger_F_A_fuera.wav,angry,3
442,/home/rl3155/MESD_All/Neutral_M_A_delante.wav,Neutral_M_A_delante.wav,neutral,3
443,/home/rl3155/MESD_All/Disgust_C_B_arana.wav,Disgust_C_B_arana.wav,disgust,3
444,/home/rl3155/MESD_All/Fear_C_A_nunca.wav,Fear_C_A_nunca.wav,fear,3
445,/home/rl3155/MESD_All/Anger_M_A_tarde.wav,Anger_M_A_tarde.wav,angry,3
446,/home/rl3155/MESD_All/Fear_M_A_arriba.wav,Fear_M_A_arriba.wav,fear,3
447,/home/rl3155/MESD_All/Neutral_C_B_vapor.wav,Neutral_C_B_vapor.wav,neutral,3
448,/home/rl3155/MESD_All/Sadness_C_A_izquierda.wav,Sadness_C_A_izquierda.wav,sad,3
449,/home/rl3155/MESD_All/Neutral_M_A_no.wav,Neutral_M_A_no.wav,neutral,3
450,/home/rl3155/MESD_All/Fear_F_A_ayer.wav,Fear_F_A_ayer.wav,fear,3
451,/home/rl3155/MESD_All/Anger_C_A_detras.wav,Anger_C_A_detras.wav,angry,3
452,/home/rl3155/MESD_All/Anger_F_A_tarde.wav,Anger_F_A_tarde.wav,angry,3
453,/home/rl3155/MESD_All/Happiness_M_B_relajacion.wav,Happiness_M_B_relajacion.wav,happy,3
454,/home/rl3155/MESD_All/Anger_C_A_nunca.wav,Anger_C_A_nunca.wav,angry,3
455,/home/rl3155/MESD_All/Happiness_F_B_oasis.wav,Happiness_F_B_oasis.wav,happy,3
456,/home/rl3155/MESD_All/Anger_F_B_enganado.wav,Anger_F_B_enganado.wav,angry,3
457,/home/rl3155/MESD_All/Happiness_F_A_basta_ya.wav,Happiness_F_A_basta_ya.wav,happy,3
458,/home/rl3155/MESD_All/Happiness_C_A_dentro.wav,Happiness_C_A_dentro.wav,happy,3
459,/home/rl3155/MESD_All/Sadness_M_A_de_nada.wav,Sadness_M_A_de_nada.wav,sad,3
460,/home/rl3155/MESD_All/Neutral_F_A_derecha.wav,Neutral_F_A_derecha.wav,neutral,3
461,/home/rl3155/MESD_All/Anger_C_B_ceguera.wav,Anger_C_B_ceguera.wav,angry,3
462,/home/rl3155/MESD_All/Disgust_M_B_abandono.wav,Disgust_M_B_abandono.wav,disgust,3
463,/home/rl3155/MESD_All/Happiness_F_B_comico.wav,Happiness_F_B_comico.wav,happy,3
464,/home/rl3155/MESD_All/Sadness_M_A_si.wav,Sadness_M_A_si.wav,sad,3
465,/home/rl3155/MESD_All/Disgust_M_B_punalada.wav,Disgust_M_B_punalada.wav,disgust,3
466,/home/rl3155/MESD_All/Sadness_F_B_injusticia.wav,Sadness_F_B_injusticia.wav,sad,3
467,/home/rl3155/MESD_All/Neutral_C_A_fuera.wav,Neutral_C_A_fuera.wav,neutral,3
468,/home/rl3155/MESD_All/Disgust_M_A_hola.wav,Disgust_M_A_hola.wav,disgust,3
469,/home/rl3155/MESD_All/Happiness_M_B_agua.wav,Happiness_M_B_agua.wav,happy,3
470,/home/rl3155/MESD_All/Neutral_C_B_boton.wav,Neutral_C_B_boton.wav,neutral,3
471,/home/rl3155/MESD_All/Disgust_F_A_tarde.wav,Disgust_F_A_tarde.wav,disgust,3
472,/home/rl3155/MESD_All/Disgust_M_B_desorden.wav,Disgust_M_B_desorden.wav,disgust,3
473,/home/rl3155/MESD_All/Anger_M_B_injusticia.wav,Anger_M_B_injusticia.wav,angry,3
474,/home/rl3155/MESD_All/Sadness_C_A_rapido.wav,Sadness_C_A_rapido.wav,sad,3
475,/home/rl3155/MESD_All/Fear_F_A_pronto.wav,Fear_F_A_pronto.wav,fear,3
476,/home/rl3155/MESD_All/Neutral_M_A_derecha.wav,Neutral_M_A_derecha.wav,neutral,3
477,/home/rl3155/MESD_All/Happiness_F_A_tarde.wav,Happiness_F_A_tarde.wav,happy,3
478,/home/rl3155/MESD_All/Disgust_M_A_dentro.wav,Disgust_M_A_dentro.wav,disgust,3
479,/home/rl3155/MESD_All/Sadness_M_B_metralleta.wav,Sadness_M_B_metralleta.wav,sad,3
480,/home/rl3155/MESD_All/Anger_C_A_gracias.wav,Anger_C_A_gracias.wav,angry,3
481,/home/rl3155/MESD_All/Sadness_F_B_tristeza.wav,Sadness_F_B_tristeza.wav,sad,3
482,/home/rl3155/MESD_All/Neutral_F_A_fuera.wav,Neutral_F_A_fuera.wav,neutral,3
483,/home/rl3155/MESD_All/Sadness_M_A_detras.wav,Sadness_M_A_detras.wav,sad,3
484,/home/rl3155/MESD_All/Fear_M_B_amenazador.wav,Fear_M_B_amenazador.wav,fear,3
485,/home/rl3155/MESD_All/Sadness_M_A_afuera.wav,Sadness_M_A_afuera.wav,sad,3
486,/home/rl3155/MESD_All/Neutral_F_B_metro.wav,Neutral_F_B_metro.wav,neutral,3
487,/home/rl3155/MESD_All/Neutral_F_B_pelirrojo.wav,Neutral_F_B_pelirrojo.wav,neutral,3
488,/home/rl3155/MESD_All/Happiness_M_A_delante.wav,Happiness_M_A_delante.wav,happy,3
489,/home/rl3155/MESD_All/Happiness_M_A_hola.wav,Happiness_M_A_hola.wav,happy,3
490,/home/rl3155/MESD_All/Sadness_F_A_delante.wav,Sadness_F_A_delante.wav,sad,3
491,/home/rl3155/MESD_All/Neutral_M_A_lento.wav,Neutral_M_A_lento.wav,neutral,3
492,/home/rl3155/MESD_All/Disgust_F_B_amenazador.wav,Disgust_F_B_amenazador.wav,disgust,3
493,/home/rl3155/MESD_All/Neutral_F_B_caducado.wav,Neutral_F_B_caducado.wav,neutral,3
494,/home/rl3155/MESD_All/Anger_F_B_pesadilla.wav,Anger_F_B_pesadilla.wav,angry,3
495,/home/rl3155/MESD_All/Fear_F_B_cucaracha.wav,Fear_F_B_cucaracha.wav,fear,3
496,/home/rl3155/MESD_All/Neutral_C_B_extenso.wav,Neutral_C_B_extenso.wav,neutral,3
497,/home/rl3155/MESD_All/Disgust_F_B_relajacion.wav,Disgust_F_B_relajacion.wav,disgust,3
498,/home/rl3155/MESD_All/Happiness_C_A_gracias.wav,Happiness_C_A_gracias.wav,happy,3
499,/home/rl3155/MESD_All/Fear_F_B_estricto.wav,Fear_F_B_estricto.wav,fear,3
500,/home/rl3155/MESD_All/Neutral_M_B_extenso.wav,Neutral_M_B_extenso.wav,neutral,3
501,/home/rl3155/MESD_All/Anger_C_B_explosivo.wav,Anger_C_B_explosivo.wav,angry,3
502,/home/rl3155/MESD_All/Happiness_M_B_broma.wav,Happiness_M_B_broma.wav,happy,3
503,/home/rl3155/MESD_All/Anger_F_B_insultado.wav,Anger_F_B_insultado.wav,angry,3
504,/home/rl3155/MESD_All/Anger_F_A_dentro.wav,Anger_F_A_dentro.wav,angry,3
505,/home/rl3155/MESD_All/Anger_F_B_injusticia.wav,Anger_F_B_injusticia.wav,angry,3
506,/home/rl3155/MESD_All/Anger_C_B_abuso.wav,Anger_C_B_abuso.wav,angry,3
507,/home/rl3155/MESD_All/Fear_M_A_fuera.wav,Fear_M_A_fuera.wav,fear,3
508,/home/rl3155/MESD_All/Anger_F_B_explosion.wav,Anger_F_B_explosion.wav,angry,3
509,/home/rl3155/MESD_All/Neutral_C_B_mecanico.wav,Neutral_C_B_mecanico.wav,neutral,3
510,/home/rl3155/MESD_All/Happiness_F_B_fantastico.wav,Happiness_F_B_fantastico.wav,happy,3
511,/home/rl3155/MESD_All/Fear_F_A_de_nada.wav,Fear_F_A_de_nada.wav,fear,3
512,/home/rl3155/MESD_All/Anger_F_A_arriba.wav,Anger_F_A_arriba.wav,angry,3
513,/home/rl3155/MESD_All/Sadness_F_A_izquierda.wav,Sadness_F_A_izquierda.wav,sad,3
514,/home/rl3155/MESD_All/Disgust_M_B_torturado.wav,Disgust_M_B_torturado.wav,disgust,3
515,/home/rl3155/MESD_All/Sadness_M_A_delante.wav,Sadness_M_A_delante.wav,sad,3
516,/home/rl3155/MESD_All/Sadness_C_B_infarto.wav,Sadness_C_B_infarto.wav,sad,4
517,/home/rl3155/MESD_All/Happiness_F_B_bebe.wav,Happiness_F_B_bebe.wav,happy,4
518,/home/rl3155/MESD_All/Anger_F_A_de_nada.wav,Anger_F_A_de_nada.wav,angry,4
519,/home/rl3155/MESD_All/Disgust_F_A_lento.wav,Disgust_F_A_lento.wav,disgust,4
520,/home/rl3155/MESD_All/Disgust_C_B_cucaracha.wav,Disgust_C_B_cucaracha.wav,disgust,4
521,/home/rl3155/MESD_All/Disgust_M_A_gracias.wav,Disgust_M_A_gracias.wav,disgust,4
522,/home/rl3155/MESD_All/Sadness_F_A_derecha.wav,Sadness_F_A_derecha.wav,sad,4
523,/home/rl3155/MESD_All/Disgust_M_B_eructo.wav,Disgust_M_B_eructo.wav,disgust,4
524,/home/rl3155/MESD_All/Disgust_F_A_detras.wav,Disgust_F_A_detras.wav,disgust,4
525,/home/rl3155/MESD_All/Disgust_F_B_delincuencia.wav,Disgust_F_B_delincuencia.wav,disgust,4
526,/home/rl3155/MESD_All/Happiness_M_B_antiguo.wav,Happiness_M_B_antiguo.wav,happy,4
527,/home/rl3155/MESD_All/Disgust_C_A_delante.wav,Disgust_C_A_delante.wav,disgust,4
